date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:25	23/23	---M--	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2003:08:52%20GMT	https://www.thehandcarry.co.in/robots.txt		(from )
23:02:26	22446/22446	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:37%20GMT	https://www.thehandcarry.co.in/	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/index.html	(from )
23:02:27	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2014%20Feb%202024%2017:32:38%20GMT	https://www.googletagmanager.com/gtm.js?id=	M:/New%20folder%20(4)/thehendcarry/www.googletagmanager.com/gtm.05445.delayed	(from https://www.thehandcarry.co.in/)
23:02:27	1090/1090	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Jul%202023%2004:11:43%20GMT	https://www.thehandcarry.co.in/css/master.css	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/css/master.css	(from https://www.thehandcarry.co.in/)
23:02:28	19/19	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Aug%202021%2008:04:40%20GMT	https://www.thehandcarry.co.in/assets/switcher/css/color1.css	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/assets/switcher/css/color1.css	(from https://www.thehandcarry.co.in/)
23:02:29	14303/14303	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:39%20GMT	https://www.thehandcarry.co.in/become-an-obc	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/become-an-obc.html	(from https://www.thehandcarry.co.in/)
23:02:29	27855/27855	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Aug%202021%2008:01:21%20GMT	https://www.thehandcarry.co.in/img/logo.png	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/img/logo.png	(from https://www.thehandcarry.co.in/)
23:02:29	18030/18030	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:40%20GMT	https://www.thehandcarry.co.in/about-us	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/about-us.html	(from https://www.thehandcarry.co.in/)
23:02:30	19821/19821	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:40%20GMT	https://www.thehandcarry.co.in/onboard-courier-services	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/onboard-courier-services.html	(from https://www.thehandcarry.co.in/)
23:02:30	19138/19138	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:41%20GMT	https://www.thehandcarry.co.in/importer-of-record-services	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/importer-of-record-services.html	(from https://www.thehandcarry.co.in/)
23:02:30	17138/17138	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:41%20GMT	https://www.thehandcarry.co.in/dedicated-ground-services	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/dedicated-ground-services.html	(from https://www.thehandcarry.co.in/)
23:02:31	16490/16490	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:41%20GMT	https://www.thehandcarry.co.in/next-flight-out-services	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/next-flight-out-services.html	(from https://www.thehandcarry.co.in/)
23:02:31	14583/14583	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:42%20GMT	https://www.thehandcarry.co.in/suppliers	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/suppliers.html	(from https://www.thehandcarry.co.in/)
23:02:32	15039/15039	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:42%20GMT	https://www.thehandcarry.co.in/industries	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/industries.html	(from https://www.thehandcarry.co.in/)
23:02:32	14659/14659	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Feb%202024%2017:32:43%20GMT	https://www.thehandcarry.co.in/contact-us	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/contact-us.html	(from https://www.thehandcarry.co.in/)
23:02:34	226362/226362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2008:03:41%20GMT	https://www.thehandcarry.co.in/media/main-slider/1.jpg	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/media/main-slider/1.jpg	(from https://www.thehandcarry.co.in/)
23:02:35	197289/197289	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2008:03:52%20GMT	https://www.thehandcarry.co.in/media/main-slider/3.jpg	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/media/main-slider/3.jpg	(from https://www.thehandcarry.co.in/)
23:02:35	189132/189132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2008:03:40%20GMT	https://www.thehandcarry.co.in/media/main-slider/2.jpg	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/media/main-slider/2.jpg	(from https://www.thehandcarry.co.in/)
23:02:37	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:07:45%20GMT	https://www.thehandcarry.co.in/importer-on-record-services	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/importer-on-record-services.10.delayed	(from https://www.thehandcarry.co.in/)
23:02:38	83284/83284	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2008:02:37%20GMT	https://www.thehandcarry.co.in/media/bg/2.jpg	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/media/bg/2.jpg	(from https://www.thehandcarry.co.in/)
23:02:38	68100/68100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2008:02:47%20GMT	https://www.thehandcarry.co.in/media/bg/3.jpg	M:/New%20folder%20(4)/thehendcarry/www.thehandcarry.co.in/media/bg/3.jpg	(from https://www.thehandcarry.co.in/)
